"Incident ID","Incident Date",State,"City Or County",Address,"Victims Killed","Victims Injured","Suspects Killed","Suspects Injured","Suspects Arrested",Operations
2496192,"January 1, 2023",Arizona,Nogales,"Kitchen St",0,1,0,0,0,N/A
2493068,"January 1, 2023",Texas,Houston,"6405 W Bellfort Blvd",0,1,0,0,0,N/A
2492702,"January 1, 2023",Indiana,Kokomo,"2300 block of Walton Lake Dr",0,1,0,0,0,N/A
2492217,"January 1, 2023",Pennsylvania,Philadelphia,"3400 block of Salmon St",0,1,0,0,0,N/A
2493646,"January 1, 2023",Ohio,"Columbus (Whitehall)","E Main St and S Hamilton Rd",0,1,0,0,0,N/A
2494008,"January 1, 2023",Georgia,Atlanta,"2300 block of Hill St",0,1,0,0,0,N/A
2493945,"January 1, 2023",Georgia,Atlanta,"74 Alabama St",0,1,0,0,0,N/A
2492418,"January 1, 2023",Indiana,Indianapolis,"2400 block of Centennial St",0,1,0,0,0,N/A
2493056,"January 1, 2023",Texas,Arlington,"200 block of Roberts Cir",0,1,0,0,0,N/A
2492351,"January 1, 2023",Georgia,Atlanta,"Peachtree St and Wall St",0,1,0,0,0,N/A
2493085,"January 1, 2023",Texas,Houston,"4600 Old Spanish Trl",0,1,0,0,0,N/A
2494553,"December 31, 2022",Ohio,Cleveland,N/A,0,1,0,0,0,N/A
2492842,"December 31, 2022",Kentucky,Louisville,N/A,0,1,0,0,0,N/A
2492990,"December 31, 2022",Louisiana,Shreveport,"Morningside Dr and Fairy Ave",1,1,0,0,0,N/A
2491930,"December 31, 2022",Michigan,"Grand Rapids",N/A,0,1,0,0,0,N/A
2493046,"December 31, 2022",Texas,Dallas,"Main St and N Crowdus St",0,2,0,0,0,N/A
2492228,"December 31, 2022","District of Columbia",Washington,"50th St SE and Call Pl SE",0,1,0,0,0,N/A
2497047,"December 31, 2022",Florida,"Lake Mary",N/A,0,1,0,0,0,N/A
2491978,"December 30, 2022",Wisconsin,"Fond Du Lac","800 block of Security Dr",0,1,0,0,0,N/A
2491973,"December 30, 2022",Kansas,"Junction City","Humboldt Creek Rd",0,1,0,0,0,N/A
2490986,"December 30, 2022",Florida,"Port Saint Lucie","800 block of SW Duncan Terrace",0,0,0,1,1,N/A
2490044,"December 29, 2022",Pennsylvania,Philadelphia,"100 block of N Darians St",0,1,0,0,0,N/A
2490250,"December 29, 2022",Maryland,Baltimore,"2500 block of Southern Ave",0,1,0,0,0,N/A
2489975,"December 28, 2022",Louisiana,"New Orleans","13400 Old Gentilly Rd",0,1,0,0,0,N/A
2490067,"December 28, 2022",Washington,Seattle,"11000 block of Lake City Way NE",0,0,0,1,0,N/A
2490439,"December 27, 2022",Michigan,Jackson,"200 block of N Bowen St",0,1,0,0,0,N/A
2489527,"December 27, 2022",Illinois,Champaign,"1200 block of Anthony Dr",0,1,0,0,0,N/A
2488844,"December 27, 2022",Florida,Margate,"5790 Margate Blvd",0,1,0,0,0,N/A
2489461,"December 27, 2022",Pennsylvania,Aliquippa,"400 Superior Ave",0,1,0,0,0,N/A
2490011,"December 27, 2022",Massachusetts,Springfield,"500 Armory St",0,0,0,1,1,N/A
2489820,"December 26, 2022",Indiana,Elkhart,"56638 Norman Ct",0,1,0,0,0,N/A
2489109,"December 26, 2022",Missouri,"Saint Louis","7100 block of Vermont Ave",0,1,0,0,0,N/A
2488395,"December 26, 2022",California,"Long Beach","E 56th St and Long Beach Blvd",0,1,0,0,0,N/A
2489375,"December 26, 2022",Louisiana,Natchitoches,N/A,0,1,0,0,0,N/A
2487688,"December 24, 2022",Illinois,Chicago,"S Prairie Ave and E 68th St",0,1,0,0,0,N/A
2488035,"December 24, 2022",Iowa,Waterloo,"214 Toland Ave",0,1,0,0,0,N/A
2487356,"December 23, 2022",Illinois,Chicago,"6500 block of S California Ave",0,1,0,0,0,N/A
2709694,"December 23, 2022",Illinois,Grayslake,N/A,0,0,0,1,0,N/A
2489020,"December 23, 2022",Kansas,Lawrence,"1800 block of W 23rd St",0,1,0,0,0,N/A
2487042,"December 23, 2022","District of Columbia",Washington,"4300 block of S Capitol St SW",0,0,0,1,1,N/A
2487586,"December 23, 2022",Utah,"Salt Lake City (West Valley City)",N/A,0,1,0,0,0,N/A
2487325,"December 23, 2022",Minnesota,"Minneapolis (Bloomington)","60 E Broadway",1,1,0,0,3,N/A
2486154,"December 21, 2022","District of Columbia",Washington,"4675 S Capitol St SW",0,1,0,0,0,N/A
2486143,"December 21, 2022",Georgia,Atlanta,"1885 Newman Pl NW",0,1,0,0,0,N/A
2486424,"December 21, 2022",Michigan,Detroit,"Burt Rd and Pickford St",0,1,0,0,0,N/A
2486067,"December 20, 2022",Georgia,Lagrange,"1000 block of Borton St",0,1,0,0,1,N/A
2484468,"December 19, 2022",Texas,"San Antonio","7200 block of Marbach Rd",0,1,0,0,1,N/A
2484506,"December 19, 2022","South Carolina","Adams Run","6601 Parkers Ferry Rd",0,1,0,0,0,N/A
2484979,"December 19, 2022",Minnesota,Lakeville,"17500 block of Gillette Way",0,0,0,1,0,N/A
2486056,"December 18, 2022",Michigan,"Mount Pleasant","1700 block of S Mission St",0,1,0,0,0,N/A
2483960,"December 18, 2022",Texas,"San Antonio","Marbach Rd and Military Dr W",0,1,0,0,1,N/A
2483298,"December 16, 2022",Illinois,Chicago,"1800 block of E 72nd St",0,1,0,0,0,N/A
2485984,"December 16, 2022",Texas,"Cross Plains","24500 block of TX-279",0,2,0,0,0,N/A
2482197,"December 16, 2022",Maryland,Pasadena,"3600 block of Robin Air Ct",0,1,0,0,0,N/A
2482978,"December 16, 2022",California,"Los Angeles","1615 Martin Luther Blvd",0,1,0,1,0,N/A
2481754,"December 15, 2022",Michigan,Warren,"32501 Van Dyke Ave",0,1,0,0,0,N/A
2482462,"December 15, 2022","West Virginia",Bluefield,"Reese St",0,1,0,0,0,N/A
2481426,"December 15, 2022","New York",Utica,"1300 block of Mary St",0,1,0,0,1,N/A
2482003,"December 15, 2022","North Carolina",Raleigh,"301 Tryon Rd",0,1,0,0,0,N/A
2482686,"December 14, 2022","New York",Andes,"Beech Hill Rd",0,1,0,0,0,N/A
2481657,"December 14, 2022",California,Ferndale,"300 Van Ness Ave",0,1,0,0,1,N/A
2480929,"December 14, 2022",Texas,"San Antonio","800 block of E Highland Ave",0,1,0,0,0,N/A
2484707,"December 14, 2022","New York",Buffalo,"400 block of Hickory St",0,1,0,0,0,N/A
2482383,"December 13, 2022",Oklahoma,Wakita,N/A,0,1,0,0,0,N/A
2481424,"December 13, 2022","North Carolina","Roanoke Rapids","Rebecca St",0,1,0,0,0,N/A
2480078,"December 12, 2022","North Carolina",Zebulon,"401 S Arendell Ave",0,1,0,0,1,N/A
2479141,"December 11, 2022",California,"Los Angeles","Sentinel Ave and Wabash Ave",0,1,0,0,0,N/A
2479426,"December 11, 2022",Connecticut,Trumbull,"Moose Hill Rd",0,1,0,0,0,N/A
2479098,"December 11, 2022",Illinois,Chicago,"S Shore Dr and E 56th St",0,1,0,0,0,N/A
2478624,"December 11, 2022",Michigan,Detroit,N/A,0,1,0,0,0,N/A
2478874,"December 10, 2022",Georgia,Lithonia,"2929 Turner Hill Rd",0,1,0,0,0,N/A
2478095,"December 9, 2022",Mississippi,Laurel,"400 block of Indian Springs Church Rd",0,1,0,0,0,N/A
2478355,"December 9, 2022","West Virginia","Oak Hill","109 Allman St",0,1,0,0,0,N/A
2477487,"December 9, 2022",Indiana,Indianapolis,"3200 block of N Illinois St",0,1,0,0,0,N/A
2477401,"December 8, 2022",Florida,Starke,"312 W Brownlee St",0,1,0,0,1,N/A
2476162,"December 7, 2022",Wisconsin,"De Pere (Hobart)","WI-29 and Hillcrest Rd",0,1,0,0,0,N/A
2475818,"December 7, 2022",Missouri,"Saint Louis","310 N 15th St",0,0,0,1,1,N/A
2501092,"December 7, 2022",Ohio,Cleveland,"12690 Rockside Rd",0,2,0,0,0,N/A
2476396,"December 7, 2022",Illinois,Chicago,"7901 S Cottage Grove Ave",1,1,0,0,0,N/A
2476426,"December 7, 2022",Michigan,"Grosse Pointe","18201 Mack Ave",0,1,0,0,0,N/A
2476280,"December 7, 2022",Tennessee,Memphis,"3875 Airways Blvd",0,1,0,0,0,N/A
2475769,"December 6, 2022",Tennessee,Nashville,"5000 block of Overton Rd",0,1,0,0,0,N/A
2476717,"December 6, 2022",Indiana,Indianapolis,"2400 block of Arlington Ave",0,0,0,1,1,N/A
2476980,"December 5, 2022",Illinois,"Villa Park (Oakbrook Terrace)","22nd St",0,1,0,0,0,N/A
2474827,"December 5, 2022",Tennessee,Memphis,"817 Brownlee Rd",0,1,0,0,1,N/A
2475429,"December 4, 2022",Illinois,Rockford,"700 block of Belmont Blvd",0,1,0,0,0,N/A
2474346,"December 4, 2022",Louisiana,Shreveport,"5600 block of Hearne Ave",0,1,0,0,0,N/A
2475001,"December 3, 2022",Georgia,Thomasville,"400 Joyner Rd",0,1,0,0,3,N/A
2473886,"December 3, 2022",Texas,"San Antonio","3100 block of Roosevelt Ave",0,1,0,0,0,N/A
2473872,"December 3, 2022",Texas,Palestine,"107 7th St",0,1,0,0,0,N/A
2567820,"December 3, 2022",Minnesota,Rochester,"2221 Parkview Ln SE",0,1,0,0,0,N/A
2474254,"December 3, 2022",Virginia,Charlottesville,"800 block of W Main St",0,1,0,0,0,N/A
2473764,"December 3, 2022",Texas,Houston,"4905 Denmark St",0,1,0,0,0,N/A
2474654,"December 3, 2022",California,Eureka,"W Grant St and California St",0,1,0,0,0,N/A
2474588,"December 3, 2022",Florida,Stuart,N/A,0,1,0,0,0,N/A
2473599,"December 3, 2022",Iowa,"Cedar Falls","525 Brandilynn Blvd",0,1,0,0,0,N/A
2474045,"December 3, 2022",Florida,Tampa,"6503 US-301",0,0,0,1,1,N/A
2472959,"December 2, 2022","West Virginia",Huntington,"200 block of 7th Ave",0,1,0,0,0,N/A
2473239,"December 2, 2022",Ohio,"East Canton","4100 block of Lincoln St E",0,1,0,0,0,N/A
2473165,"December 1, 2022","New York",Voorheesville,"36 S Main St",0,0,0,1,1,N/A
2472371,"December 1, 2022",Texas,Beaumont,"4215 N Major Dr",0,1,0,0,0,N/A
2472587,"December 1, 2022",Illinois,Chicago,"100 block of N Latrobe Ave",0,1,0,0,1,N/A
2472622,"December 1, 2022",Texas,Plantersville,N/A,0,1,0,0,0,N/A
2471673,"November 30, 2022",Minnesota,Minneapolis,"300 Broadway St NE",0,1,0,0,0,N/A
2472001,"November 30, 2022",Tennessee,Clarksville,"McGraw St and Greenwood Ave",0,1,0,0,0,N/A
2470502,"November 29, 2022",Ohio,Columbus,"McAllister Ave",0,1,0,0,0,N/A
2511308,"November 29, 2022",Wisconsin,Milwaukee,"N 8th St and W Michigan St",0,1,0,0,0,N/A
2470908,"November 28, 2022",Mississippi,Natchez,"900 block of N Union St",0,1,0,0,0,N/A
2469722,"November 28, 2022",Tennessee,Memphis,"3100 block of Celt Cove",0,1,0,0,0,N/A
2469716,"November 27, 2022",Kansas,Meridan,"114th St and King Rd",0,1,0,0,0,N/A
2469039,"November 27, 2022",Michigan,Detroit,"16800 block of Mark Twain St",1,0,0,1,1,N/A
2469762,"November 27, 2022",California,Stockton,"Wilson Way and Bradford St",0,1,0,0,0,N/A
2487015,"November 27, 2022",Florida,Cocoa,"1044 Azalea Ln",0,1,0,0,1,N/A
2469450,"November 27, 2022",Illinois,Chicago,"400 block of W 24th St",0,2,0,0,0,N/A
2469048,"November 26, 2022",Pennsylvania,Akron,"900 block of High St",0,1,0,0,0,N/A
2492082,"November 26, 2022",Wisconsin,"Sauk (county)",N/A,0,1,0,0,0,N/A
2468216,"November 25, 2022",Minnesota,"Saint Paul",N/A,0,1,0,0,0,N/A
2492074,"November 25, 2022",Wisconsin,"Jefferson (county)",N/A,0,1,0,0,0,N/A
2468010,"November 25, 2022","West Virginia","Alum Creek","Charles Ln",0,1,0,0,0,N/A
2468908,"November 25, 2022","North Dakota",Jamestown,N/A,0,1,0,0,0,N/A
2468007,"November 25, 2022",Wisconsin,Appleton,"4301 W Wisconsin Ave",0,1,0,0,0,N/A
2468316,"November 25, 2022",Alabama,Tuscaloosa,"Mimosa Gardens Cir",0,1,0,0,0,N/A
2468196,"November 24, 2022",Illinois,"Lake Villa (Lindenhurst)","50 block of Crooked Lake Ln",1,0,0,0,1,N/A
2468092,"November 24, 2022",Kansas,Wichita,"700 block of W MacArthur Rd",0,1,0,0,1,N/A
2467751,"November 24, 2022",Illinois,Peoria,"400 block of E Archer St",0,1,0,0,0,N/A
2469697,"November 24, 2022","South Carolina","Mc Clellanville (Mcclellanville)",N/A,0,1,0,0,0,N/A
2467813,"November 24, 2022",Texas,Galveston,N/A,0,1,0,0,0,N/A
2466402,"November 23, 2022",Wisconsin,"Green Bay","Windsor Dr",0,1,0,0,0,N/A
2471511,"November 23, 2022",Florida,"Port Saint Lucie","SW Lakehurst Dr and SW Hogan St",0,1,0,0,0,N/A
2468918,"November 23, 2022",Illinois,Chicago,"1200 block of N Larrabee St",0,1,0,0,0,N/A
2467190,"November 23, 2022",Illinois,Belleville,"9000 block of Lebanon Rd",0,1,0,0,1,N/A
2466936,"November 22, 2022",Illinois,"East Moline","305 22nd Ave Ct",0,0,0,1,1,N/A
2465331,"November 22, 2022",Michigan,Romulus,I-94,0,1,0,0,0,N/A
2466464,"November 22, 2022","New York","Tioga Center (Tioga)","Diamond Valley Rd",0,1,0,0,0,N/A
2467341,"November 22, 2022","North Carolina",Nashville,"242 S Eastpointe Ave",0,1,0,0,0,N/A
2467221,"November 22, 2022",Idaho,"Pocatello (Chubbuck)","4155 Yellowstone Ave",0,1,0,0,0,N/A
2465685,"November 21, 2022","North Carolina","Winston Salem (Winston-salem)","E Sprague St",0,1,0,0,0,N/A
2465360,"November 21, 2022",Delaware,Millsboro,"DE-24 and Long Neck Rd",0,1,0,0,0,N/A
2464301,"November 20, 2022",Texas,Killeen,"2600 block of Andover Dr",0,1,0,0,1,N/A
2492070,"November 20, 2022",Wisconsin,"Forest (county)",N/A,0,1,0,0,0,N/A
2464711,"November 20, 2022",California,Hanford,N/A,0,1,0,0,0,N/A
2464602,"November 20, 2022",Nebraska,"Red Willow (county)",N/A,0,1,0,0,0,N/A
2473414,"November 20, 2022",Ohio,"Avon Lake",N/A,0,1,0,0,0,N/A
2462890,"November 19, 2022",Indiana,Evansville,"1100 block of W Mill Rd",0,1,0,0,0,N/A
2492064,"November 19, 2022",Wisconsin,"Oneida (county)",N/A,0,1,0,0,0,N/A
2492039,"November 19, 2022",Wisconsin,"Marquette (county)",N/A,0,1,0,0,0,N/A
2463132,"November 19, 2022",Missouri,"Saint Louis","3000 block of California Ave",0,1,0,0,0,N/A
2463717,"November 19, 2022",Nebraska,Yutan,N/A,0,1,0,0,0,N/A
2492061,"November 19, 2022",Wisconsin,"Iowa (county)",N/A,0,1,0,0,0,N/A
2492053,"November 19, 2022",Wisconsin,"Sauk (county)",N/A,0,1,0,0,0,N/A
2467562,"November 18, 2022",Indiana,Evansville,"1125 Wellington Dr",0,1,0,0,0,N/A
2463722,"November 18, 2022",Nebraska,"Buffalo (county)",N/A,0,1,0,0,0,N/A
2462848,"November 18, 2022","New York",Yonkers,"160 Linden St",0,1,0,0,0,N/A
2464846,"November 17, 2022",Missouri,"Poplar Bluff","4806 West Blvd",0,1,0,0,0,N/A
2461545,"November 17, 2022",Indiana,Clinton,"776 Wildcat Dr",0,1,0,0,0,N/A
2462047,"November 17, 2022",Indiana,Evansville,"E Oregon St and N Garvin St",0,1,0,0,0,N/A
2461777,"November 17, 2022",California,Strathmore,"Ave 194 and Rd 232",0,1,0,0,0,N/A
2462892,"November 17, 2022",Delaware,Wilmington,"800 block of N Church St",0,1,0,0,0,N/A
2464233,"November 17, 2022",Ohio,Chillicothe,"200 block of Vine St",0,1,0,0,0,N/A
2462148,"November 17, 2022",Ohio,Columbus,"900 Block of Hilock Rd",0,1,0,0,0,N/A
2461779,"November 16, 2022",Nebraska,Beatrice,"100 block of N 9th St",0,1,0,0,1,N/A
2461065,"November 16, 2022",Indiana,Elkhart,"400 block of E Simonton St",0,1,0,0,0,N/A
2492089,"November 15, 2022",Michigan,"Kent (county)",N/A,0,1,0,0,0,N/A
2517157,"November 14, 2022",Florida,"Lehigh Acres",N/A,0,1,0,0,0,N/A
2459907,"November 14, 2022",Ohio,Circleville,"S Pickaway St",0,0,0,1,1,N/A
2459103,"November 13, 2022",Texas,"San Antonio","800 block of Rayburn Dr",0,1,0,0,0,N/A
2459816,"November 13, 2022",Florida,"Miami (Doral)","10375 NW 41st St",0,2,0,0,0,N/A
2459001,"November 13, 2022",Arizona,Glendale,"AZ-101 Loop and W Glendale Ave",0,1,0,0,0,N/A
2704131,"November 13, 2022",Minnesota,"Redwood Falls",N/A,0,1,0,0,0,N/A
2465199,"November 13, 2022",Alabama,Lynn,"20945 AL-13",0,1,0,0,0,N/A
2459957,"November 13, 2022","New Hampshire",Gorham,"Larry Brooke Rd",0,1,0,0,0,N/A
2458023,"November 11, 2022",Michigan,Gowen,"14171 16 Mile Rd NE",0,1,0,0,0,N/A
2457959,"November 11, 2022",Colorado,Denver,"W Colfax Ave and Broadway",0,1,0,0,0,N/A
2457046,"November 9, 2022",Kentucky,Caneyville,"521 E Maple St",0,1,0,0,0,N/A
2456473,"November 9, 2022","West Virginia","Charleston (Sissonville)","2200 block of Walker Dr",0,1,0,0,1,N/A
2456975,"November 9, 2022","District of Columbia",Washington,"3400 block of 24th St SE",0,1,0,0,0,N/A
2456887,"November 9, 2022",Illinois,Chicago,"2100 block of S Wood St",0,1,0,0,0,N/A
2456342,"November 8, 2022",Georgia,Atlanta,"46 Wall St SW",0,1,0,0,0,N/A
2455163,"November 7, 2022",Mississippi,Corinth,"Proper St",0,1,0,0,0,N/A
2455938,"November 7, 2022",Nebraska,Lincoln,"B St and S 23rd St",0,1,0,0,0,N/A
2456299,"November 7, 2022",Illinois,Waukegan,"N West St and Washington St",0,1,0,0,1,N/A
2458384,"November 7, 2022",Iowa,Adel,"1603 Aspen Dr",0,1,0,0,0,N/A
2455391,"November 7, 2022","North Carolina","Four Oaks","113 Brookside Ln",0,1,0,0,0,N/A
2455499,"November 7, 2022",Indiana,Evansville,"1200 block of Roselawn Cir",0,1,0,0,0,N/A
2455202,"November 7, 2022",Texas,Lubbock,"19th St and Ave Y",0,1,0,0,0,N/A
2454484,"November 7, 2022",Illinois,Chicago,"2100 block of S Vincennes Ave",0,1,0,0,0,N/A
2453885,"November 5, 2022",Texas,"Fort Worth (Forest Hill)","4200 Dorsey St",0,1,0,0,0,N/A
2658712,"November 5, 2022",Kansas,Leavenworth,N/A,0,1,0,0,0,N/A
2453839,"November 5, 2022",Texas,Houston,"9300 block of E Ave O",0,1,0,0,0,N/A
2454111,"November 5, 2022",Texas,"Fort Worth","4750 Bryant Irvin Rd",0,2,0,0,0,N/A
2455454,"November 5, 2022",California,Orick,"Bald Hills Rd and Johnson Rd",0,1,0,0,1,N/A
2455370,"November 5, 2022",Arizona,"Willcox (Bonita)","Bonita Klondyke Rd and S Taylor Pass Rd",0,1,0,0,0,N/A
2453888,"November 5, 2022",Illinois,Chicago,"2300 block of E 103rd St",0,2,0,0,0,N/A
2488923,"November 4, 2022",Minnesota,"Saint Paul (White Bear Lake)","Riviera Dr N",0,1,0,0,0,N/A
2457789,"November 4, 2022",Kansas,Hutchinson,"500 block of E Ave B",0,1,0,0,1,N/A
2455376,"November 4, 2022",Ohio,Convoy,N/A,0,1,0,0,0,N/A
2451856,"November 3, 2022",Iowa,Altoona,"900 Venbury Dr",0,1,0,0,0,N/A
2451988,"November 3, 2022",Tennessee,"Cookeville (Algood)",N/A,0,1,0,0,0,N/A
2451920,"November 3, 2022",Texas,Tyler,"3236 W Gentry Pkwy",0,1,0,0,0,N/A
2452636,"November 3, 2022",Arizona,Chandler,"S McQueen Rd and Hunt Hwy",0,1,0,0,1,N/A
2451088,"November 2, 2022",Alabama,Tuscaloosa,"48th St E and Skyland Blvd",0,1,0,0,0,N/A
2451719,"November 2, 2022",Nebraska,Omaha,N/A,0,1,0,0,0,N/A
2449870,"November 1, 2022","New York",Rochester,"100 block of Weld St",1,0,0,1,1,N/A
2449897,"October 31, 2022","North Carolina",Kannapolis,"Wikes Dr",0,1,0,0,0,N/A
2450079,"October 30, 2022",Texas,"San Antonio",N/A,0,1,0,0,1,N/A
2450938,"October 30, 2022",California,"Apple Valley","20000 block of Zuni Rd",0,0,0,1,1,N/A
2449313,"October 30, 2022",Louisiana,Arnaudville,"200 block of Hickory Rd",0,1,0,0,1,N/A
2452324,"October 29, 2022",Texas,Lubbock,"2500 block of Bates St",0,1,0,0,1,N/A
2492086,"October 29, 2022",Michigan,"Sanilac (county)",N/A,0,1,0,0,0,N/A
2450084,"October 29, 2022",Indiana,Muncie,"400 block of N State St",0,1,0,0,1,N/A
2449079,"October 29, 2022","South Carolina","Green Pond","Wiggins Rd",0,1,0,0,0,N/A
2448315,"October 29, 2022",Illinois,Chicago,"1900 block of S Miller St",0,1,0,0,0,N/A
2447698,"October 28, 2022",Ohio,Niles,"Maple St and N Chestnut Ave",0,1,0,0,1,N/A
2448268,"October 28, 2022",Arkansas,"Little Rock","9600 W 36th St",0,1,0,0,0,N/A
2447107,"October 27, 2022",Georgia,"Stone Mountain","Redan Rd",0,1,0,0,0,N/A
2457298,"October 26, 2022",Virginia,Manassas,"7600 block of Monitor Ct",0,1,0,0,0,N/A
2447097,"October 26, 2022",Georgia,Atlanta,"23 Joseph E Lowery Blvd",0,1,0,0,0,N/A
2444347,"October 24, 2022",Nevada,"Las Vegas","2300 block of Los Feliz St",0,1,0,0,0,N/A
2445225,"October 24, 2022",Louisiana,Marrero,"400 block of Avenue L",0,1,0,0,0,N/A
2454617,"October 24, 2022","New Mexico","Las Vegas",N/A,0,1,0,0,0,N/A
2447778,"October 24, 2022",California,Fairfield,N/A,0,1,0,0,0,N/A
2444135,"October 23, 2022","New Mexico","Santa Teresa","Pete V Domenici Hwy",0,1,0,0,0,N/A
2445672,"October 23, 2022",Mississippi,Starkville,"135 Sand Rd",0,1,0,0,0,N/A
2443164,"October 22, 2022",Michigan,"Bay City","200 block of S Sherman St",0,1,0,0,1,N/A
2443708,"October 22, 2022",Minnesota,"Minneapolis (Brooklyn Park)","8001 109th Ave N",0,1,0,0,0,N/A
2443491,"October 22, 2022",Georgia,Athens,"100 block of Essex Ct",0,1,0,0,0,N/A
2444584,"October 21, 2022",Wyoming,Bondurant,N/A,0,1,0,0,0,N/A
2445342,"October 21, 2022",California,Salinas,"1500 block of Antelope Dr",1,0,0,1,0,N/A
2442162,"October 20, 2022",Nevada,"Las Vegas","1200 block of N Christy Ln",1,0,0,1,1,N/A
2441606,"October 20, 2022",Texas,"Texas City","4000 Bay St N",0,2,0,0,0,N/A
2440798,"October 19, 2022",Texas,Lasara,"Wells St and 6th St",1,1,0,0,0,N/A
2447728,"October 19, 2022",California,Auburn,"10500 Ophir Rd",0,1,0,0,0,N/A
2441677,"October 18, 2022",California,Vacaville,N/A,0,0,0,1,3,N/A
2440355,"October 18, 2022",Georgia,"Bibb (county)",N/A,0,1,0,0,0,N/A
2440630,"October 18, 2022","North Dakota",Bismarck,"2200 block of E Divide Ave",0,1,0,0,1,N/A
2439400,"October 17, 2022",Illinois,Chicago,"8200 block of S Christiana Ave",0,1,0,0,0,N/A
2440840,"October 17, 2022",Minnesota,Byron,"5000 block of 80th Ave SW",0,1,0,0,0,N/A
2439492,"October 17, 2022",Louisiana,"Baton Rouge","1600 block of N 49th St",0,1,0,0,1,N/A
2440461,"October 17, 2022",Montana,Billings,"356 Foster Ln",0,1,0,0,0,N/A
2439067,"October 16, 2022",Maryland,"District Heights (Forestville)","8500 block of Ritchboro Rd",0,1,0,0,0,N/A
2439476,"October 16, 2022",Tennessee,"Tracy City",N/A,0,1,0,0,0,N/A
2438885,"October 16, 2022",California,Oroville,"1900 block of Kusel Rd",0,1,0,0,1,N/A
2439277,"October 16, 2022",Ohio,Carroll,"6300 block of Lithopolis Rd NW",0,1,0,0,0,N/A
2439129,"October 16, 2022",Indiana,Indianapolis,"11000 block of Waterfield Pl",0,1,0,0,1,N/A
2438804,"October 15, 2022","New York","Corona (Queens)","Cross Island Pkwy S and I-495",0,1,0,0,0,N/A
2438598,"October 15, 2022",Maryland,"Upper Marlboro","S Osborne Rd",0,1,0,0,0,N/A
2437677,"October 14, 2022",Missouri,"Saint Louis","5100 block of Northland Ave",0,1,0,0,1,N/A
2437027,"October 13, 2022",California,Encinitas,"458 S Coast Hwy 101",0,2,0,0,1,N/A
2436746,"October 13, 2022",Tennessee,Nashville,"83 Carroll St",0,1,0,0,1,N/A
2437366,"October 13, 2022","South Carolina",Aiken,"Whiskey Rd",0,1,0,0,0,N/A
2437674,"October 13, 2022",Michigan,"University Center","1961 Delta Rd",0,1,0,0,0,N/A
2435972,"October 12, 2022",Tennessee,Nashville,"7741 US-70S",0,2,0,0,0,N/A
2436499,"October 12, 2022",Texas,Marshall,"500 block of Tom Woodley Rd",0,1,0,0,0,N/A
2437975,"October 12, 2022",California,Wasco,"7th St",0,1,0,0,0,N/A
2437150,"October 12, 2022",Florida,Okeechobee,N/A,0,2,0,0,0,N/A
2436486,"October 12, 2022",Florida,Largo,N/A,0,1,0,0,0,N/A
2437185,"October 12, 2022",Louisiana,"Baton Rouge","Quarters Lake Rd",0,1,0,0,0,N/A
2435405,"October 11, 2022","New York",Rochester,N/A,0,1,0,0,0,N/A
2435505,"October 11, 2022",Alabama,Birmingham,"2101 Jefferson Ave SW",0,1,0,0,0,N/A
2435339,"October 11, 2022",Tennessee,Nashville,"370 Wallace Rd",0,1,0,0,0,N/A
2436099,"October 10, 2022",Texas,Dickinson,"5100 block of Martinique Calle",0,1,0,0,0,N/A
2435331,"October 10, 2022","South Carolina",Dillon,US-301,0,1,0,1,0,N/A
2434696,"October 10, 2022","South Carolina","Isle Of Palms","30 J C Long Blvd",0,1,0,0,0,N/A
2434966,"October 9, 2022",Washington,Seattle,"4800 block of Erskine Way SW",0,1,0,0,0,N/A
2520037,"October 9, 2022",Florida,"Boca Raton","460 NW 67th St",0,1,0,0,1,N/A
2433337,"October 8, 2022",Illinois,Chicago,"12400 block of S Emerald Ave",0,1,0,0,0,N/A
2433874,"October 8, 2022","North Carolina",Raleigh,"5000 block of Dorcas St",0,1,0,0,1,N/A
2434315,"October 8, 2022",Kansas,"Arkansas City","500 block of N 3rd St",0,1,0,0,0,N/A
2435211,"October 8, 2022",Ohio,Lakeview,"11279 Big Bear Path",0,1,0,0,0,N/A
2433690,"October 8, 2022",Nebraska,Omaha,"Vinton St and S 12th St",0,1,0,0,0,N/A
2433363,"October 8, 2022",California,Merced,"655 W 18th St",1,1,0,2,3,N/A
2432536,"October 7, 2022",Texas,Lubbock,"800 block of University Ave",0,1,0,0,0,N/A
2433171,"October 7, 2022",Texas,"Bridge City","862 Lapointe St",0,1,0,0,0,N/A
2432994,"October 7, 2022",Florida,Milton,"5953 Willard Norris Rd",0,1,0,0,0,N/A
2432265,"October 6, 2022",Indiana,Indianapolis,N/A,0,1,0,0,0,N/A
2432248,"October 6, 2022",Indiana,Indianapolis,"4000 block of E Michigan St",0,2,0,0,0,N/A
2432083,"October 5, 2022",Georgia,Decatur,"2300 block of Wilkins Ct",1,0,0,0,0,N/A
2431121,"October 5, 2022",Arkansas,Texarkana,"3600 block of Bann Ave",0,1,0,0,1,N/A
2430698,"October 4, 2022",Florida,Pensacola,"Webster Dr and E Madison Dr",0,0,0,1,0,N/A
2431370,"October 4, 2022",Idaho,Pocatello,"200 block of N Garfield Ave",0,1,0,0,0,N/A
2429511,"October 3, 2022",Minnesota,Kenyon,"Kenyon Blvd",0,1,0,0,0,N/A
