"Incident ID","Incident Date",State,"City Or County",Address,"Business/Location Name","Victims Killed","Victims Injured","Suspects Killed","Suspects Injured","Suspects Arrested",Operations
2741087,"October 16, 2023",Arkansas,Springdale,"101 S Pleasant St","Springdale High School",0,0,0,0,1,N/A
2732041,"October 16, 2023",Washington,Wapato,"W C St and N Wasco Ave",N/A,0,0,0,0,0,N/A
2732607,"October 16, 2023",California,Adelanto,"15620 Joshua Rd","Adelanto High School",0,0,0,0,1,N/A
2730430,"October 15, 2023",Texas,Denton,"815 Cross Timber St","Fred Moore High School",1,1,0,0,2,N/A
2730696,"October 15, 2023",Mississippi,Jackson,"1400 Valley St","University Pointe",1,0,0,0,0,N/A
2731875,"October 15, 2023",Missouri,"Saint Louis (Kirkwood)","11287 Manchester Rd","North Kirkwood Middle School",0,0,0,0,1,N/A
2730357,"October 13, 2023",Florida,Tampa,"9401 N Blvd","Chamberlain High School",0,0,0,0,1,N/A
2731228,"October 12, 2023",Indiana,Newburgh,"3344 IN-261","Castle High School",0,0,0,0,0,N/A
2729556,"October 12, 2023","New York",Brooklyn,"2900 Bedford Ave","Brooklyn College",0,0,0,0,1,N/A
2728105,"October 11, 2023",Maryland,Baltimore,"900 Druid Hill Ave","Joseph C Briscoe School",0,0,0,0,1,N/A
2727805,"October 11, 2023","North Carolina",Albemarle,"311 Park Ridge Rd","Albemarle High School",0,0,0,0,1,N/A
2728085,"October 11, 2023",Illinois,Chicago,"3151 W Walnut St","Beidler Elementary School",0,0,0,0,0,N/A
2745835,"October 11, 2023","South Carolina",Orangeburg,"300 College Ave","South Carolina State University",0,0,0,0,1,N/A
2729086,"October 11, 2023",California,Bakersfield,"1241 G St","Bakersfield High School",0,0,0,0,4,N/A
2727655,"October 11, 2023",Nevada,Henderson,"460 N Arroyo Grande Blvd","Green Valley High School",0,0,0,0,1,N/A
2728317,"October 11, 2023",Georgia,Commerce,"1435 Hoods Mill Rd","East Jackson Comprehensive High School",0,0,0,0,1,N/A
2728346,"October 11, 2023",Texas,"Fort Worth (Forest Hill)","4200 Dorsey St","Sellars Elementary",1,0,0,0,0,N/A
2728888,"October 11, 2023","Rhode Island",Providence,"152 Springfield St","DelSesto Middle School",0,0,0,0,0,N/A
2727089,"October 10, 2023","South Carolina",Darlington,"100 Magnolia St","Darlington County Adult Education",1,0,0,0,1,N/A
2727042,"October 10, 2023",Missouri,"Poplar Bluff","3209 Oak Grove Rd","Poplar Bluff High School",0,0,0,0,1,N/A
2729540,"October 9, 2023",Maryland,"Sparrows Point","7400 North Point Rd","Sparrows Point High School",0,0,0,0,1,N/A
2726613,"October 9, 2023",Ohio,Columbus,"417 S Weyant Ave","Eastmoor Academy",0,0,0,0,1,N/A
2726417,"October 9, 2023","North Carolina",Hendersonville,"1909 Four Seasons Blvd",McDonald's,1,0,0,0,1,N/A
2725639,"October 7, 2023",Maryland,Bowie,"Henry Cir","Bowie State University",0,2,0,0,0,N/A
2725375,"October 6, 2023","North Carolina",Statesville,"474 N Center St","Statesville High School",0,0,0,0,1,N/A
2733642,"October 6, 2023",Louisiana,Thibodaux,"1355 Tiger Dr","Thibodaux High Stadium",0,0,0,0,1,N/A
2725580,"October 6, 2023",Ohio,Whitehouse,"5967 Finzel Rd","Anthony Wayne High School",0,0,0,0,1,N/A
2725231,"October 6, 2023","New York","New York (Manhattan)","850 10th Ave","Independence High School",0,0,0,0,2,N/A
2729873,"October 6, 2023",Michigan,Ypsilanti,"2095 Packard St","Ypsilanti Community High School",0,0,0,0,1,N/A
2725139,"October 6, 2023",Michigan,"Oak Park","13701 Oak Park Blvd","Oak Park High School",0,2,0,0,0,N/A
2724881,"October 6, 2023",Maryland,"Glen Burnie","7550 Baltimore Annapolis Blvd","Glen Burnie High School",0,0,0,0,1,N/A
2724911,"October 5, 2023",Tennessee,Nashville,"1800 Stratford Ave","Stratford High School",0,0,0,0,1,N/A
2724125,"October 5, 2023",Texas,Cibolo,"1300 FM 1103","Byron P Steele High School",0,0,0,0,1,N/A
2724075,"October 5, 2023","New Mexico",Albuquerque,"6701 Fortuna Rd NW","West Mesa High School",0,0,0,0,2,N/A
2723145,"October 4, 2023","North Carolina",Greensboro,"Odell Pl","Greensboro College",0,0,0,0,0,N/A
2723032,"October 4, 2023",Washington,Seattle,"400 23rd Ave","Garfield High School",0,0,0,0,0,N/A
2723198,"October 4, 2023",Minnesota,"Saint Paul","740 Rose Ave W","Como Park Senior High",0,0,0,0,1,N/A
2722987,"October 4, 2023",Florida,"North Port","2700 Panacea Blvd","Woodland Middle School",0,0,0,0,1,N/A
2724785,"October 4, 2023",Pennsylvania,"East Stroudsburg","5180 Milford Rd","Middle Smithfield Elementary School",0,0,0,0,0,N/A
2723619,"October 4, 2023",Texas,Lufkin,"309 S Medford Dr","Lufkin High School",0,0,0,0,1,N/A
2723831,"October 4, 2023","South Carolina",Piedmont,"905 Wren School Rd","Wren High School",0,0,0,0,1,N/A
2723756,"October 4, 2023",California,Fairfield,"205 E Atlantic Ave","Fairfield High School",0,0,0,0,1,N/A
2722363,"October 3, 2023",Maryland,Baltimore,"1800 Argonne Dr","Morgan State University / Blount Towers",0,5,0,0,2,N/A
2724248,"October 3, 2023",Vermont,"Fair Haven (Fairhaven)","Cottage St",N/A,0,0,0,0,2,N/A
2722255,"October 3, 2023","North Carolina",Warsaw,"1241 NC 24 and 50 Hwy","James Kenan High School",0,0,0,0,1,N/A
2724006,"October 3, 2023",Indiana,Evansville,"2319 Stringtown Rd","Academy for Innovative Studies Diamond",0,0,0,0,2,N/A
2723837,"October 3, 2023","South Carolina","Little River","2100 Firetower Rd","Valorous Academy",0,0,0,0,0,N/A
2722339,"October 3, 2023",Pennsylvania,Philadelphia,"1600 block of N Broad St","Temple University - Morgan Hall",0,1,0,0,0,N/A
2721350,"October 2, 2023",Pennsylvania,Greensburg,"4345 PA-136","Hempfield Area High School",0,0,0,0,0,N/A
2722031,"October 2, 2023",Florida,Tampa,"17410 Commerce Park Blvd","Freedom High School",0,0,0,0,1,N/A
2723797,"October 2, 2023","South Carolina",Seneca,N/A,N/A,0,0,0,0,0,N/A
2720601,"October 1, 2023",Pennsylvania,Philadelphia,"1700 block of N 11th St","Temple University - Columbia Field",0,1,0,0,0,N/A
2720457,"September 30, 2023",Tennessee,Jackson,"179 Allen Ave","Jackson Central-Merry Early College High",0,2,0,0,0,N/A
2719899,"September 30, 2023",Georgia,Griffin,"310 E Poplar St","Griffin High School football stadium",1,0,0,0,1,N/A
2718859,"September 29, 2023","North Carolina",Mebane,"3224 Old Hillsborough Rd","Audrey W Garrett Elementary",0,0,0,0,1,N/A
2718666,"September 29, 2023","South Carolina",Hemingway,"13000 Choppee Rd","Carvers Bay Middle School",0,0,0,0,2,N/A
2719783,"September 29, 2023","North Carolina",Greensboro,"1200 Lincoln St","James B. Dudley High School",1,1,0,0,2,N/A
2720722,"September 29, 2023",Alaska,Wasilla,N/A,N/A,0,0,0,0,0,N/A
2718119,"September 28, 2023",Michigan,"Bay City","3201 Kiesel Rd","John Glenn High School",0,0,0,0,1,N/A
2718191,"September 28, 2023",Georgia,Columbus,"1136 Hunt Ave","Rothschild Leadership Academy",0,0,0,1,2,N/A
2718698,"September 28, 2023","New York",Bronx,"470 Jackson Ave","J. M. Rapport School Career Development",0,0,0,0,1,N/A
2774543,"September 27, 2023",Tennessee,Memphis,"3306 Overton Crossing St","Memphis Business Academy",0,0,0,0,1,N/A
2718054,"September 27, 2023",Wisconsin,Janesville,"1515 Lapham St","Van Buren Elementary School",0,0,0,0,1,N/A
2716918,"September 27, 2023",Texas,Houston,"11625 Martindale Rd","Sterling High School",0,0,0,0,1,N/A
2724756,"September 27, 2023",Virginia,Palmyra,"479 Cunningham Rd","The Light Academy",0,0,0,0,1,N/A
2717961,"September 27, 2023",Virginia,Lawrenceville,"2171 Lawrenceville Plank Rd","Brunswick High School",0,0,0,0,1,N/A
2717956,"September 27, 2023",Virginia,Norfolk,"Kenton Ave and Cary Ave",N/A,0,0,0,0,1,N/A
2728412,"September 27, 2023","New Jersey",Plainfield,"1049 Central Ave","Cedarbrook K-8 Center",0,0,0,0,0,N/A
2718487,"September 27, 2023",Illinois,Marion,"1609 W Main St","Marion Junior High School",0,0,0,0,1,N/A
2716644,"September 27, 2023","South Carolina",Simpsonville,"3665 S Industrial Dr","Hillcrest High School",0,0,0,0,2,N/A
2718025,"September 27, 2023",California,Berkeley,"1980 Allston Way","Berkeley High School",0,0,0,0,2,N/A
2718360,"September 27, 2023",Mississippi,Kiln,"7084 Stennis Airport Rd","Hancock High School",0,0,0,0,2,N/A
2718045,"September 26, 2023","New Mexico","Rio Rancho","301 Loma Colorado Blvd NE","Rio Rancho High School",0,0,0,0,1,N/A
2716353,"September 26, 2023",Texas,Canton,"1110 TX-243","Canton High School",0,0,0,0,1,N/A
2717110,"September 26, 2023",Pennsylvania,Philadelphia,"2700 block of N Orkney St",N/A,0,1,0,0,0,N/A
2715510,"September 25, 2023",Texas,Odessa,"1800 E 42nd St","Permian High School",0,0,0,0,1,N/A
2715607,"September 25, 2023",Maryland,Baltimore,"1400 Orleans St","Paul Lawrence Dunbar High School",0,0,0,1,0,N/A
2720585,"September 25, 2023",Pennsylvania,Allentown,"106 N 17th St","William Allen High School",0,0,0,0,1,N/A
2715431,"September 25, 2023",Minnesota,"Saint Paul (Roseville)","1240 County Rd B2 W","Roseville Area High School",0,0,0,0,1,N/A
2715428,"September 25, 2023",Minnesota,"Saint Paul (Roseville)","1240 County Rd B2 W","Roseville Area High School",0,0,0,0,1,N/A
2714517,"September 24, 2023",Alabama,Tuskegee,"1200 W Montgomery Rd","West Commons",0,2,0,0,0,N/A
2713285,"September 22, 2023",Arizona,Phoenix,"1101 E Thomas Rd","North High School",0,0,0,0,1,N/A
2714739,"September 22, 2023",Ohio,Lorain,"2600 Ashland Ave","Lorain High School",0,0,0,0,0,N/A
2714676,"September 22, 2023",Kentucky,Louisville,"4409 Preston Hwy","Louisville Male High School-Gheens",0,0,0,0,0,N/A
2718098,"September 22, 2023",Kentucky,Louisville,"1312 Catalpa St","Maupin Elementary School",0,0,0,0,1,N/A
2716089,"September 22, 2023",Kansas,Ulysses,"113 N Colorado St","Kepley Middle School",0,0,0,0,0,N/A
2712953,"September 22, 2023",Tennessee,Nashville,"3150 McGavock Pike","McGavock High School",0,0,0,0,1,N/A
2728407,"September 22, 2023","New Mexico",Deming,"1910 8th St","Ruben S. Torres Elementary School",0,0,0,0,1,N/A
2714100,"September 22, 2023",Wisconsin,Milwaukee,"9700 W Grantosa Dr","Milwaukee Lutheran High School",0,0,0,0,1,N/A
2713018,"September 22, 2023","North Carolina","Rocky Mount","991 S Winstead Ave","Winstead Avenue Elementary",0,0,0,0,0,N/A
2712398,"September 21, 2023",Alabama,Anniston,"4401 Saks Rd","Saks High School",0,0,0,0,1,N/A
2716785,"September 21, 2023",Wisconsin,Milwaukee,"6945 N 41st St","Hawthorne Elementary School",0,0,0,0,1,N/A
2714522,"September 21, 2023",Arizona,Phoenix,"1101 E Thomas Rd","North High School",0,0,0,0,1,N/A
2712502,"September 21, 2023",Florida,Milton,"5445 King Arthurs Way","Avalon Middle School",0,0,0,0,2,N/A
2711513,"September 20, 2023",Maryland,"Hyattsville (Landover)","6501 Columbia Park Rd","Fairmont Heights High School",0,0,0,0,1,N/A
2712509,"September 20, 2023",Alabama,Tuscaloosa,"300 Patriot Pw","Hillcrest High School",0,0,0,0,1,N/A
2713313,"September 20, 2023","North Carolina",Clayton,"600 S Fayetteville St","Clayton High School",0,0,0,0,1,N/A
2712553,"September 19, 2023",Pennsylvania,"Du Bois (Dubois)","425 Orient Ave","DuBois Area Senior High School",0,0,0,0,1,N/A
2710743,"September 18, 2023",Mississippi,Jackson,"2400 Robinson St","Provine High School",0,0,0,0,1,N/A
2709682,"September 18, 2023",Illinois,Belleville,"4063 Frank Scott Pkwy W","Belleville West High School",0,0,0,0,1,N/A
2713707,"September 18, 2023",Texas,"Texas City","1431 9th Ave N","Texas City High School",0,0,0,0,1,N/A
2709386,"September 18, 2023",Maryland,Columbia,"9410 Kilimanjaro Rd","Oakland Mills High School",0,0,0,0,1,N/A
2709689,"September 18, 2023",Texas,"San Antonio","4427 Chandler Rd","Jubilee Academy",0,0,0,0,1,N/A
2710080,"September 18, 2023",Georgia,Elberton,"1108 Athens Tech Dr","Elbert County Middle School",0,0,0,0,1,N/A
2711746,"September 18, 2023",Massachusetts,Worcester,"22 Waverly St","Worcester Alternative School",0,0,0,0,1,N/A
2709933,"September 17, 2023",Kentucky,Frankfort,"400 E Main St","Kentucky State University",0,0,0,0,1,N/A
2708850,"September 16, 2023",Indiana,Muncie,"1401 W Neely Ave","Ball State University",0,0,0,0,0,N/A
2708435,"September 15, 2023","North Carolina",Elkin,"135 Old Virginia Rd","Elkin Elementary School",0,0,0,0,0,N/A
2708531,"September 15, 2023",Kansas,"Kansas City","2501 Minnesota Ave","Wyandotte High School",0,0,0,0,1,N/A
2707831,"September 15, 2023",California,Banning,"100 W Westward Ave","Banning High School",0,0,0,0,1,N/A
2707880,"September 15, 2023",Illinois,"Country Club Hills","17401 Pulaski Rd","Hillcrest High School",1,0,0,0,0,N/A
2707733,"September 15, 2023",California,Hollister,"1220 Monterey St","Hollister High School",0,0,0,0,1,N/A
2707657,"September 15, 2023",Ohio,Dayton,"3640 Colonel Glenn Hwy","Wright State University",0,0,0,0,1,N/A
2709556,"September 14, 2023",Minnesota,"Minneapolis (Edina)","6754 Valley View Rd","Edina High School",0,0,0,0,1,N/A
2707420,"September 14, 2023","North Carolina",Jacksonville,"365 Commons Dr S","Northside High School",0,0,0,0,1,N/A
2707356,"September 14, 2023",Alabama,Cherokee,"1305 N Pike","Cherokee Elementary School",0,0,0,0,0,N/A
2706716,"September 14, 2023",Maine,Westbrook,"125 Stroudwater St","Westbrook High School",0,0,0,0,1,N/A
2707949,"September 14, 2023",Idaho,Jerome,"104 S Tiger Dr","Jerome High School",0,0,0,0,1,N/A
2706964,"September 14, 2023",Kentucky,Louisville,"3526 W Muhammad Ali Blvd","Whitney Young Elementary School",0,0,0,0,0,N/A
2705757,"September 13, 2023",Mississippi,Gulfport,"100 Perry St","Gulfport High School",0,0,0,0,2,N/A
2706183,"September 13, 2023",Alabama,Prattville,"1315 Upper Kingston Rd","Prattville High School",0,0,0,0,1,N/A
2706165,"September 13, 2023",Massachusetts,Lowell,"67 Middle St","Lowell Middlesex Academy Charter School",0,0,0,0,1,N/A
2706401,"September 13, 2023",Pennsylvania,Lancaster,"1051 Lehigh Ave","McCaskey East High School",0,0,0,0,1,N/A
2705962,"September 13, 2023","North Carolina","Chapel Hill","209 South Rd","University of North Carolina at Chapel Hill",0,0,0,0,1,N/A
2707412,"September 13, 2023",Delaware,Newark,"2575 Glasgow Ave","Paul M. Hodgson Vocational Technical High School",0,0,0,0,1,N/A
2706588,"September 13, 2023",Florida,Deland,"1400 Aquarius Ave","DeLand Middle School",0,0,0,1,0,N/A
2705269,"September 12, 2023",Florida,Bradenton,"1200 37th Ave E","Southeast High School",0,0,0,0,1,N/A
2704999,"September 12, 2023",Louisiana,Greensburg,"14340 Highway 37","St. Helena College and Career Academy",1,2,0,0,1,N/A
2705024,"September 12, 2023","North Carolina",Raleigh,"8301 Old Lead Mine Rd","Lead Mine Elementary Schoo",0,0,0,0,0,N/A
2704977,"September 12, 2023","New York",Bronx,"328 Beekman Ave",N/A,0,1,0,0,1,N/A
2704467,"September 11, 2023",Arkansas,"North Little Rock","801 W 29th St","Premier High School",0,0,0,0,0,N/A
2724192,"September 11, 2023",Illinois,"Elk Grove Village","500 W Elk Grove Blvd","Elk Grove High School",0,0,0,0,1,N/A
2706068,"September 11, 2023",Texas,Edcouch,"601 N Yellow Jacket Dr","Edcouch-Elsa High School",0,0,0,0,1,N/A
2704321,"September 11, 2023",Texas,Odessa,"601 E 38th St","Wilson and Young Middle School",0,0,0,0,1,N/A
2708098,"September 11, 2023",Indiana,"Michigan City","8466 W Pahs Rd","Michigan City High School",0,0,0,0,1,N/A
2705559,"September 11, 2023",Ohio,Toledo,"222 McTigue Dr","Rogers High School",0,0,0,0,1,N/A
2704721,"September 11, 2023",California,Merced,"2768 Ranchero Ln","Joe Stefani Elementary School",0,0,0,0,0,N/A
2714120,"September 11, 2023",Wisconsin,Milwaukee,"1011 W Center St","North Division High School",0,0,0,0,1,N/A
2710001,"September 10, 2023",Montana,Missoula,"32 Campus Dr","University of Montana",0,0,0,0,1,N/A
2703083,"September 9, 2023",Arkansas,"Little Rock","3200 Coleman Place","University Village Apartments, UALR Dorm",1,0,0,0,0,N/A
2702961,"September 9, 2023","New York",Utica,"1203 Hilton Ave","Thomas R. Proctor High School",0,1,0,0,1,N/A
2704401,"September 8, 2023","New Mexico",Roswell,"500 W Hobbs St","Roswell High School",0,0,0,0,1,N/A
2702932,"September 8, 2023",Ohio,Dayton,"4401 Free Pike","Belle Haven Elementary School",0,0,0,0,0,N/A
2702230,"September 8, 2023",California,Fortuna,"2292 Newburg Rd","Eel River Community School",0,0,0,0,1,N/A
2703804,"September 8, 2023",Virginia,Manassas,"13833 Dumfries Rd","Charles J. Colgan Sr. High School",0,0,0,0,0,N/A
2701976,"September 8, 2023",Washington,Everett,"7701 Hardeson Rd","Westridge Mobile Home Park",1,0,0,0,2,N/A
2702642,"September 8, 2023","South Carolina",Summerville,"1101 Boone Hill Rd","Summerville High School",0,0,0,0,1,N/A
2702298,"September 8, 2023","North Carolina",Lumberton,"3901 Fayetteville Rd","Lumberton High School",0,0,0,0,2,N/A
2705525,"September 8, 2023","New Mexico",Albuquerque,"10800 Dennis Chavez Blvd SW","Atrisco Heritage Academy High School",0,0,0,0,2,N/A
2703239,"September 8, 2023",Alabama,Mobile,"3900 Pleasant Valley Rd","Davidson High School",0,0,0,0,1,N/A
2701491,"September 7, 2023",Arizona,Phoenix,"3415 N 59th Ave","Maryvale High School",0,0,0,0,1,N/A
2700482,"September 6, 2023",Ohio,Columbus,"230 W 10th Ave","The Residence on Tenth",0,0,0,0,1,N/A
2700754,"September 6, 2023",Texas,Whitehouse,"901 E Main St","Whitehouse High School",0,0,0,0,0,N/A
2700399,"September 6, 2023",Washington,Olympia,"2707 Conger Ave NW","Capital High School",0,0,0,0,1,N/A
2701287,"September 6, 2023",Texas,Richmond,"6707 FM 1464","George Bush High School",0,0,0,0,2,N/A
2702065,"September 6, 2023","North Carolina","High Point","7847 Clinard Farms Rd","Phoenix Academy",0,0,0,0,1,N/A
2700987,"September 6, 2023",Virginia,Hampton,"1646 Briarfield Rd","Adult and Alternative Learning Center",0,0,0,0,1,N/A
2700841,"September 6, 2023",Maryland,Baltimore,"801 Bridgeview Rd","Cherry Hill Elementary/Middle School",0,0,0,0,1,N/A
2700608,"September 5, 2023","South Carolina",Dillon,"926 State Rd S-17-338","Gordon Elementary School",0,0,0,0,0,N/A
2700552,"September 5, 2023",Florida,Jacksonville,"4815 Wesconnett Blvd","Westside Middle School",0,0,0,0,1,N/A
2699373,"September 5, 2023",California,Bakersfield,"300 Galaxy Ave","North High School",0,0,0,0,1,N/A
2700063,"September 5, 2023",Oklahoma,"Sand Springs","104 W 4th St","Page Academy",0,0,0,0,0,N/A
2699496,"September 5, 2023",California,Oakland,"12250 Skyline Blvd","Skyline High School",0,0,0,0,3,N/A
2699904,"September 5, 2023",Arizona,Phoenix,"3000 N 19th Ave","Linda Abril Educational Academy",0,0,0,0,1,N/A
2698334,"September 2, 2023",Tennessee,Nashville,"2400 Blakemore Ave","Blair School of Music",0,0,0,0,0,N/A
2700684,"September 1, 2023",Tennessee,Maryville,"3741 E Lamar Alexander Pkwy","Heritage High School",0,0,0,0,1,N/A
2696482,"September 1, 2023","South Carolina",Lexington,"180 Midway Road","Midway Elementary School",0,0,0,0,1,N/A
2696563,"September 1, 2023",Indiana,Avon,"7203 US-36","Avon Academy",0,0,0,0,1,N/A
2696512,"September 1, 2023",Florida,Tampa,"5000 N Central Ave","Hillsborough High School",0,0,0,0,1,N/A
2697408,"September 1, 2023",Florida,Riverview,"8538 Eagle Palm Dr","Spoto High School",0,0,0,0,1,N/A
2696970,"September 1, 2023",Louisiana,"Port Allen","3553 Rosedale Rd","Port Allen High School / Guy Otwell Stadium",1,1,0,0,1,N/A
2700889,"September 1, 2023",Tennessee,Louisville,"6000 Brownsboro Rd","Ballard High School",0,0,0,0,1,N/A
2696730,"August 31, 2023",Texas,"North Richland Hills","9200 Mid Cities Blvd","Birdville Fine Arts Athletics Complex",0,0,0,0,1,N/A
2695713,"August 31, 2023",Georgia,Sharpsburg,"400 Sharpsburg McCollum Rd","East Coweta High School",0,0,0,0,1,N/A
2697273,"August 31, 2023",California,"Santa Monica","1900 Pico Blvd","Santa Monica College",0,0,0,0,1,N/A
2696053,"August 30, 2023",Texas,Temple,"415 N 31st St","Temple High School",0,0,0,0,1,N/A
2695792,"August 30, 2023",Nevada,"Las Vegas","3800 E Harris Ave","Desert Pines High School",0,0,0,0,1,N/A
2694555,"August 30, 2023",Alabama,Harvest,"2680 Jeff Rd NW","Sparkman 9th Grade School",0,0,0,0,1,N/A
2695190,"August 30, 2023",Arkansas,"Fort Smith","2301 N B St","Northside High School",0,0,0,0,1,N/A
2694792,"August 29, 2023",Georgia,Atlanta,"211 Memorial Dr SE","Wesley International Academy",0,0,0,0,0,N/A
2694853,"August 29, 2023",Alaska,Anchorage,"4025 E Northern Lights Blvd","Bettye Davis East Anchorage High School",0,0,0,0,0,N/A
2692873,"August 28, 2023","North Carolina","Chapel Hill","131 South Rd","UNC / Caudill Labs",1,0,0,0,1,N/A
2692924,"August 28, 2023","North Carolina",Greensboro,"409 Friendway Rd","Western Guilford High School",0,0,0,0,1,N/A
2693383,"August 28, 2023",Arizona,Phoenix,"2620 E Liberty Ln","Kyrene de la Estrella Elementary School",0,0,0,0,0,N/A
2693380,"August 28, 2023",Louisiana,Slidell,"300 Spartan Dr","Salmen High School",0,0,0,0,1,N/A
2691403,"August 25, 2023",Alabama,Flomaton,"21200 US-31","Flomaton High School",0,0,0,0,1,N/A
2690672,"August 25, 2023",Maryland,"Hyattsville (Adelphi)","8820 Riggs Rd","Sonia Sotomayor Middle School",0,0,0,0,0,N/A
2691405,"August 25, 2023",Florida,"Lake City","469 SW Fighting Tiger Dr","Columbia High School",0,0,0,0,2,N/A
2690422,"August 25, 2023",Illinois,Cicero,"5425 W 31st St","Columbus West Elementary School",0,0,0,0,1,N/A
2690901,"August 25, 2023",Oklahoma,Choctaw,"14300 NE 10th St","Bill Jensen Field / Choctaw High School",1,2,0,0,1,N/A
2691101,"August 25, 2023","North Carolina",Greensboro,"1403 John W Mitchell Dr","NC A and T Student Center",0,1,0,0,1,N/A
2691013,"August 25, 2023",California,"Los Angeles","300 E 53rd St","Dr Maya Angelou Community High School",0,1,0,0,0,N/A
2691037,"August 25, 2023",Alabama,"Bessemer (Hueytown)","4881 15th St Rd","Hueytown High School",0,0,0,0,1,N/A
2691167,"August 25, 2023",Arizona,Goodyear,"14802 W Wigwam Blvd","Millennium High School",0,0,0,0,1,N/A
2691086,"August 25, 2023",Pennsylvania,Abington,"900 Highland Ave","Abington High School",0,0,0,0,1,N/A
2691667,"August 25, 2023",Oklahoma,Tulsa,"1514 E Zion St","Booker T Washington High School",0,0,0,0,0,N/A
2693394,"August 25, 2023",Ohio,Toledo,"701 E Central Ave","Woodward High School",0,0,0,0,2,N/A
2691060,"August 25, 2023","South Carolina",Georgetown,"2500 Anthuan Maybank Dr","Georgetown High School",0,0,0,0,1,N/A
2691614,"August 25, 2023",Georgia,Columbus,"400 4th St","A J Mc Clung Memorial Stadium",0,0,0,0,3,N/A
2690363,"August 24, 2023",Indiana,Evansville,"635 Lincoln Ave","Lincoln Elementary School",0,0,0,0,1,N/A
2690682,"August 24, 2023",Arizona,Mesa,"10045 E Madero Ave","Desert Ridge High School",0,0,0,0,1,N/A
2691265,"August 24, 2023",Louisiana,"Ville Platte","210 W Cotton St","Ville Platte High School",0,0,0,0,0,N/A
2689644,"August 24, 2023",Georgia,Marietta,"1171 Whitlock Ave NW","Marietta High School",0,0,0,0,1,N/A
2688643,"August 23, 2023",Tennessee,Clarksville,"251 E Pine Mountain Rd","Kenwood High School",0,0,0,0,1,N/A
2689510,"August 23, 2023",Texas,Lubbock,"3211 47th St","Monterey High School",0,0,0,0,0,N/A
2688223,"August 22, 2023",Texas,Seguin,"215 Short Ave","Jefferson Elementary School",0,0,0,0,0,N/A
2687858,"August 22, 2023",Tennessee,Crossville,"1219 Cook Rd","Stone Elementary School",0,0,0,0,2,N/A
2688269,"August 22, 2023","North Carolina","Winston Salem (Winston-salem)","1600 Brewer Rd","Parkland High School",0,0,0,0,1,N/A
2688410,"August 22, 2023",Alabama,Huntsville,"4900 Meridian St","Ernest L. Knight Complex",0,0,0,2,2,N/A
2693023,"August 22, 2023",Idaho,Castleford,"500 Main St","Castleford High School",0,0,0,0,1,N/A
2688931,"August 22, 2023",Indiana,Indianapolis,"2255 Ralston Ave","KIPP Indy Legacy High School",0,0,0,0,1,N/A
2688208,"August 22, 2023",Ohio,Hamden,"38234 OH-93","South Elementary",0,0,0,0,1,N/A
2689995,"August 21, 2023",Illinois,Palatine,"1111 N Rohlwing Rd","Palatine High School",0,0,0,0,1,N/A
2687211,"August 21, 2023",Florida,Bradenton,"1200 37th Ave E","Southeast High School",0,0,0,0,1,N/A
2688011,"August 21, 2023",Florida,"Coconut Creek","1400 NW 44th Ave","Coconut Creek High School",0,0,0,0,1,N/A
2686804,"August 21, 2023",Louisiana,Rayville,"193 LA-3048","Rayville High School",0,0,0,0,0,N/A
2686718,"August 21, 2023","South Carolina","Goose Creek","98 Westview Blvd","Westview Primary School",0,0,0,0,2,N/A
2687564,"August 21, 2023",Arkansas,Fayetteville,"994 MLK Jr Blvd","Fayetteville High School",0,0,0,0,0,N/A
2691160,"August 19, 2023","South Carolina",Orangeburg,"300 College Ave","South Carolina State University",0,0,0,0,1,N/A
2691152,"August 19, 2023","South Carolina",Orangeburg,"300 College Ave","South Carolina State University",0,0,0,0,1,N/A
2691157,"August 19, 2023","South Carolina",Orangeburg,"300 College Ave","South Carolina State University",0,0,0,0,1,N/A
2691148,"August 19, 2023","South Carolina",Orangeburg,"Geathers St","South Carolina State University",0,0,0,0,1,N/A
2718220,"August 18, 2023",Georgia,Columbus,"4150 Cusseta Rd","Odis Spencer Stadium",0,0,0,0,1,N/A
2687314,"August 18, 2023",Indiana,Indianapolis,"1500 E Michigan St","Arsenal Technical High School",0,0,0,0,1,N/A
2684781,"August 18, 2023",Ohio,"Canal Winchester","300 Washington St","Canal Winchester High School",0,0,0,0,3,N/A
2685423,"August 18, 2023",Tennessee,Nashville,"1800 Stratford Ave","Stratford High School",0,0,0,0,1,N/A
2685344,"August 18, 2023",Georgia,Jonesboro,"1055 Battle Creek Rd","Tara Stadium",0,1,0,0,0,N/A
2691234,"August 18, 2023",California,"Simi Valley","1402 Royal Ave","Royal High School",0,0,0,0,1,N/A
2684343,"August 18, 2023","South Carolina",Cheraw,"1010 W Greene St","Long Middle School",0,0,0,0,1,N/A
2685465,"August 18, 2023",Florida,Jacksonville,"590 Duval Station Rd","First Coast High School",0,0,0,1,0,N/A
2684319,"August 18, 2023",Georgia,Columbus,"38 Clearview Cir","LeNoir Hall Annex",1,0,1,0,0,N/A
2686726,"August 18, 2023","South Carolina",Summerville,"850 S Magnolia St","John McKissick Field at Memorial Stadium",0,0,0,0,1,N/A
2685802,"August 18, 2023",California,"Rancho Cucamonga","13500 Victoria St","Etiwanda High School",0,1,0,0,0,N/A
2684001,"August 17, 2023",Texas,Midland,"906 W Illinois Ave","Midland High School",0,0,0,0,1,N/A
